id,address,bedrooms,bathrooms,monthly_price,ber,category,daft_link,agent_name,has_video,has_virtual_tour,total_images,dublin_subcode
6234484,"McKee Avenue, Glasnevin, Dublin 11",1.0,,1157,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-mckee-avenue-glasnevin-dublin-11/6234484,Booking Adviser,False,False,9,11.0
6097524,"Larkfield, Clayfarm, Leopardstown, Co. Dublin",1.0,1.0,2038,A3,Rent,http://www.daft.ie/for-rent/apartment-larkfield-clayfarm-leopardstown-co-dublin/6097524,Lettings Office,False,False,21,
6204026,"Park Lodge, North Circular Road, Dublin 7",2.0,2.0,2231,C1,Rent,http://www.daft.ie/for-rent/apartment-park-lodge-north-circular-road-dublin-7/6204026,Lettings Office,False,False,1,7.0
6232979," Dublin 2, Grand Canal Dock, Dublin 2",2.0,2.0,4250,B2,Rent,http://www.daft.ie/for-rent/apartment--dublin-2-grand-canal-dock-dublin-2/6232979,Silvia ,False,False,14,2.0
6205285,"Waterloo Road, Dublin 4, Ballsbridge, Dublin 4",1.0,1.0,2200,SI_666,Rent,http://www.daft.ie/for-rent/apartment-waterloo-road-dublin-4-ballsbridge-dublin-4/6205285,Annmarie Ward,False,False,7,4.0
6226832,186 Shanowen Road D09 C5P2,4.0,2.0,5000,,Rent,http://www.daft.ie/for-rent/house-186-shanowen-road-d09-c5p2/6226832,Anne-Marie Garcia,False,False,8,
6192001,Hazelbury Green,4.0,2.0,3500,C2,Rent,http://www.daft.ie/for-rent/house-hazelbury-green-clonee-dublin-15/6192001,Robbie D Lettings,False,False,12,
6141811,"Streamstown Wood, Streamstown Lane",8.0,5.0,6656,A2,Rent,http://www.daft.ie/for-rent/property-streamstown-wood-streamstown-lane-malahide-co-dublin/6141811,Lettings,True,False,46,
6211892,"Apartment 13, Grattan Hall, Mount Street Lower, Du, Grand Canal Dock, Dublin 2",2.0,2.0,3500,B3,Rent,http://www.daft.ie/for-rent/apartment-apartment-13-grattan-hall-mount-street-lower-du-grand-canal-dock-dublin-2/6211892,stanley ,False,False,28,2.0
6117006,"Springdale Road, Dublin 5, Raheny, Dublin 5",2.0,2.0,2495,C3,Rent,http://www.daft.ie/for-rent/apartment-springdale-road-dublin-5-raheny-dublin-5/6117006,Private User,False,False,9,5.0
6234616,"Baggot Lane, Dublin 2, Dublin 2",2.0,1.0,3250,C1,Rent,http://www.daft.ie/for-rent/house-baggot-lane-dublin-2-dublin-2/6234616,Letting Department,False,False,23,2.0
6226045,"Hillcrest Manor, Templeogue, Dublin 6W",2.0,2.0,2370,C3,Rent,http://www.daft.ie/for-rent/apartment-hillcrest-manor-templeogue-dublin-6w/6226045,Letting Department,False,False,10,6.0
6224687,"Aungier Street,Dublin 2, Dublin 2",1.0,1.0,2400,SI_666,Rent,http://www.daft.ie/for-rent/apartment-aungier-street-dublin-2-dublin-2/6224687,Sarah Lynch,False,False,8,2.0
6188137,"Ford house, Naul, Co. Dublin",2.0,2.0,1950,C3,Rent,http://www.daft.ie/for-rent/house-ford-house-naul-co-dublin/6188137,APM,False,False,18,
6117558,"Apartment 52 Carraig Bui , Johnstown Road , Cabinteely, Co. Dublin",2.0,2.0,2467,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-51-carraig-bui-johnstown-road-cabinteely-dublin-18/6117558,Nutant Ltd ,False,False,5,
6163078,"16 Kelly'S Bay Rocks, Skerries, Skerries, Co. Dublin",3.0,3.0,2550,C1,Rent,http://www.daft.ie/for-rent/house-16-kellys-bay-rocks-skerries-skerries-co-dublin/6163078,nora,True,False,18,
6223975," Woodlands, Portmarnock, Co. Dublin, Portmarnock, Co. Dublin",3.0,2.0,2500,D1,Rent,http://www.daft.ie/for-rent/house--woodlands-portmarnock-co-dublin-portmarnock-co-dublin/6223975,Private User,False,False,15,
6234205,"Apartment 61, The Alders, Saint Edmunds Avenue, Dublin 20",1.0,1.0,2086,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-61-the-alders-saint-edmunds-avenue-dublin-20/6234205,Storyhouse Lettings,False,False,12,20.0
6234184,"Blackwood Square, Northwood Avenue, Dublin 9",3.0,3.0,3468,A2,Rent,http://www.daft.ie/for-rent/apartment-blackwood-square-northwood-avenue-dublin-9/6234184,Blackwood Square Apartment Lettings,False,False,8,9.0
6233586,"79 Charleville Close, Dublin 6, Rathgar, Dublin 6",2.0,3.0,4200,A3,Rent,http://www.daft.ie/for-rent/house-79-charleville-close-dublin-6-rathgar-dublin-6/6233586,Private User,False,False,10,6.0
6234101,"Lohunda Road, Clonsilla, Clonsilla, Dublin 15",2.0,2.0,2350,B1,Rent,http://www.daft.ie/for-rent/house-lohunda-road-clonsilla-clonsilla-dublin-15/6234101,Chartered Assets Lettings,False,False,13,15.0
6184620,"Saint Joseph'S Avenue,Dublin 9, Drumcondra, Dublin 9",1.0,1.0,1850,A1,Rent,http://www.daft.ie/for-rent/apartment-saint-josephs-avenue-dublin-9-drumcondra-dublin-9/6184620,Luana MyOtherNest,False,False,16,9.0
6143671,"Anglesea House, Ballsbridge, Dublin 4, Sandymount, Dublin 4",1.0,1.0,2500,SI_666,Rent,http://www.daft.ie/for-rent/apartment-anglesea-house-ballsbridge-dublin-4-sandymount-dublin-4/6143671,Luana MyOtherNest,False,False,19,4.0
6233797,"Apartment 23, Merrion Woods, Stillorgan Road, Saint Helens, Blackrock, Co. Dublin",3.0,2.0,3200,D1,Rent,http://www.daft.ie/for-rent/apartment-apartment-23-merrion-woods-stillorgan-road-saint-helens-blackrock-co-dublin/6233797,Ulker Gurun,False,False,19,
6067270,"Apt 13, 32 Elgin Road, Ballsbridge, Ballsbridge, Dublin 4",1.0,,1995,C2,Rent,http://www.daft.ie/for-rent/studio-apartment-apt-13-32-elgin-road-ballsbridge-ballsbridge-dublin-4/6067270,Haven Lettings Team,False,False,10,4.0
6232427,"Cabra Park,Dublin 7, Phibsborough, Dublin 7",5.0,3.0,4650,SI_666,Rent,http://www.daft.ie/for-rent/house-cabra-park-dublin-7-phibsborough-dublin-7/6232427,Private User,False,False,0,7.0
6232409,"Rathmines Road Lower,Dublin 6, Rathmines, Dublin 6",4.0,2.0,4400,SI_666,Rent,http://www.daft.ie/for-rent/apartment-rathmines-road-lower-dublin-6-rathmines-dublin-6/6232409,Private User,False,False,2,6.0
6161923,"Hollybank Avenue Lower, Ranelagh, Ranelagh, Dublin 6",2.0,2.0,2622,D2,Rent,http://www.daft.ie/for-rent/house-hollybank-avenue-lower-ranelagh-ranelagh-dublin-6/6161923,Lettings Office,False,False,11,6.0
6231879,"Greenbank House, Abbot Drive, Cualanor, Dun Laoghaire, Co. Dublin",1.0,1.0,2250,B1,Rent,http://www.daft.ie/for-rent/apartment-greenbank-house-abbot-drive-cualanor-dun-laoghaire-co-dublin/6231879,Lettings Team,False,False,8,
6192161,"Block E Smithfield Market, Smithfield, Dublin 7",2.0,1.0,2904,C2,Rent,http://www.daft.ie/for-rent/apartment-block-e-smithfield-market-smithfield-dublin-7/6192161,Lettings Team,False,False,10,7.0
6223674,"Apartment 12, Finn Eber Square, Finglas, Dublin 11",2.0,2.0,2250,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-12-finn-eber-square-finglas-dublin-11/6223674,Swords Office,False,False,17,11.0
6223710,"The Old Boys School, Main Street, Garristown, Co. Dublin",3.0,4.0,3000,SI_666,Rent,http://www.daft.ie/for-rent/house-the-old-boys-school-main-street-garristown-co-dublin/6223710,Swords Office,False,False,17,
6233765,"Apartment, The Distillery Building, Drumcondra, Dublin 3",1.0,1.0,1814,D2,Rent,http://www.daft.ie/for-rent/apartment-apartment-the-distillery-building-drumcondra-dublin-3/6233765,Reception (Lettings),False,False,14,3.0
6188483,"Apartment Baggot Lane, Ballsbridge, Dublin 4",2.0,1.0,2974,C2,Rent,http://www.daft.ie/for-rent/apartment-apartment-baggot-lane-ballsbridge-dublin-4/6188483,Jennifer Sheridan,False,False,7,4.0
6200412,"Sunnybank Court, Dundrum, Dublin 14",2.0,1.0,2175,G,Rent,http://www.daft.ie/for-rent/apartment-sunnybank-court-dundrum-dublin-14/6200412,Jennifer Sheridan,False,False,11,14.0
6230720,"Parklands Court, Ballycullen, Firhouse, Ballycullen, Dublin 24",2.0,1.0,2014,C2,Rent,http://www.daft.ie/for-rent/apartment-parklands-court-ballycullen-firhouse-ballycullen-dublin-24/6230720,Office Lettings,False,False,15,24.0
6233700,"6 Richmond Park, Monkstown, Co. Dublin",2.0,1.0,2500,D2,Rent,http://www.daft.ie/for-rent/house-6-richmond-park-monkstown-co-dublin/6233700,Ulker Gurun,False,False,10,
6142741,"Apartment 8, Convent Hall, Convent Avenue, Mount Saint Annes, Milltown, Dublin 6",1.0,1.0,2500,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-8-convent-hall-convent-avenue-mount-saint-annes-milltown-dublin-6/6142741,Alan O'Dowd,False,False,12,6.0
6146774,"Rafter's Court, Rafters Road, Drimnagh, Dublin 12",3.0,3.0,3800,C3,Rent,http://www.daft.ie/for-rent/house-rafters-court-rafters-road-drimnagh-dublin-12/6146774,Christina,False,False,36,12.0
6187330,"Bealing Wood, Blanchardstown, Dublin 15",2.0,1.0,2094,C3,Rent,http://www.daft.ie/for-rent/apartment-bealing-wood-blanchardstown-dublin-15/6187330,Lettings Office,False,False,14,15.0
6186342,"Whitestown Avenue, Blanchardstown, Dublin 15",3.0,1.0,1963,C3,Rent,http://www.daft.ie/for-rent/house-whitestown-avenue-blanchardstown-dublin-15/6186342,Lettings Office,False,False,11,15.0
6201767,"Abberley Square, Tallaght, Dublin 24",2.0,1.0,1731,C3,Rent,http://www.daft.ie/for-rent/apartment-abberley-square-tallaght-dublin-24/6201767,Lettings Office,False,False,10,24.0
6189718,"Woodbrook Crescent, Castleknock, Dublin 15",2.0,2.0,2400,B3,Rent,http://www.daft.ie/for-rent/apartment-woodbrook-crescent-castleknock-dublin-15/6189718,Lettings Office,False,False,10,15.0
6135508,"Apartment  The Oval, Cabinteely, Dublin 18",3.0,2.0,2700,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-the-oval-cabinteely-dublin-18/6135508,Lettings Office,False,False,9,18.0
6213138,"Glebe Square, Newcastle, Newcastle, Co. Dublin",2.0,1.0,1531,C3,Rent,http://www.daft.ie/for-rent/apartment-glebe-square-newcastle-newcastle-co-dublin/6213138,Lettings Office,False,False,5,
6062788,"Arthur Mayne'S, 48/50 Donnybrook Road, Donnybrook, Dublin 4",1.0,1.0,1950,D1,Rent,http://www.daft.ie/for-rent/apartment-arthur-maynes-48-50-donnybrook-road-donnybrook-dublin-4/6062788,Sharon Douglas,False,False,5,4.0
6181679,"31 Maplewood Drive, Dublin 24, Tallaght, Dublin 24",3.0,1.0,2600,SI_666,Rent,http://www.daft.ie/for-rent/house-31-maplewood-drive-dublin-24-tallaght-dublin-24/6181679,Bridget-Anne Doran - Lettings,False,False,27,24.0
6222503,"Apartment 8, 31 James'S Walk, Rialto, Dublin 8",2.0,2.0,2090,SI_666,Rent,http://www.daft.ie/for-rent/house-apartment-8-31-jamess-walk-rialto-dublin-8/6222503,Andreas Neamti - Lettings,False,False,11,8.0
6222429,"Apartment 8, 31 James'S Walk, Rialto, Dublin 8",2.0,2.0,2090,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-8-31-jamess-walk-rialto-dublin-8/6222429,Andreas Neamti - Lettings,False,False,11,8.0
6198208,"48 Hillside Park, Rathfarnham, Rathfarnham, Dublin 16",3.0,2.0,3300,SI_666,Rent,http://www.daft.ie/for-rent/property-48-hillside-park-rathfarnham-knocklyon-co-dublin/6198208,Andreas Neamti - Lettings,False,False,32,16.0
6231772,"50 Mill Race, Martin'S Row, Chapelizod, Dublin 20",2.0,1.0,1843,SI_666,Rent,http://www.daft.ie/for-rent/house-50-mill-race-martins-row-chapelizod-dublin-20/6231772,Andreas Neamti - Lettings,False,False,11,20.0
6218044," Warner's Lane, Dublin 6, Ranelagh, Dublin 6",3.0,3.0,6500,A2,Rent,http://www.daft.ie/for-rent/house--warners-lane-dublin-6-ranelagh-dublin-6/6218044,Letting Department,False,False,38,6.0
6087837,"Avoca Hall, Avoca Park, Blackrock, Co. Dublin",1.0,1.0,2400,A3,Rent,http://www.daft.ie/for-rent/apartment-avoca-hall-avoca-park-blackrock-co-dublin/6087837,Letting Department,False,False,5,
6233276,"The Castlelands, Castleside Drive, Rathfarnham, Dublin 14",1.0,1.0,1850,C3,Rent,http://www.daft.ie/for-rent/apartment-the-castlelands-castleside-drive-rathfarnham-dublin-14/6233276,Conerney Letting Department,False,False,10,14.0
6233300,"Apartment 11, Killiney Towers, Dalkey, Co. Dublin",2.0,1.0,2800,B2,Rent,http://www.daft.ie/for-rent/apartment-apartment-11-killiney-towers-dalkey-co-dublin/6233300,Conerney Letting Department,False,False,21,
6229033,"1st floor Apartment The Beech, Clonshaugh Woods, D17, Clonshaugh, Dublin 17",2.0,1.0,2000,C2,Rent,http://www.daft.ie/for-rent/apartment-1st-floor-apartment-the-beech-clonshaugh-woods-d17-clonshaugh-dublin-17/6229033,Property,False,False,8,17.0
6223256,"26 Aran Court, Waterville, D15W2CR, Blanchardstown, Dublin 15",1.0,1.0,1795,C3,Rent,http://www.daft.ie/for-rent/apartment-26-aran-court-waterville-blanchardstown-dublin-15/6223256,Molly,False,False,10,15.0
6219046,"15 Riverwood Dale, Castleknock, Carpenterstown, Dublin 15",4.0,3.0,3800,C2,Rent,http://www.daft.ie/for-rent/house-15-riverwood-dale-castleknock-carpenterstown-dublin-15/6219046,Conerney Letting Department,False,False,25,15.0
6210634,"12 Ardagh Avenue, Blackrock, Co. Dublin",3.0,2.0,3917,B2,Rent,http://www.daft.ie/for-rent/house-12-ardagh-avenue-blackrock-co-dublin/6210634,Conerney Letting Department,False,False,18,
6199694,"Hollybank Road, Drumcondra, Dublin 9",3.0,1.0,3549,C2,Rent,http://www.daft.ie/for-rent/house-hollybank-road-drumcondra-drumcondra-dublin-9/6199694,Conerney Letting Department,False,False,15,9.0
6214184,"45 Grace Park Road, Drumcondra, Dublin 3",3.0,1.0,2196,C1,Rent,http://www.daft.ie/for-rent/house-45-grace-park-road-drumcondra-drumcondra-dublin-3/6214184,Conerney Letting Department,False,False,22,3.0
6218876,"Redwood Avenue, Kilnamanagh, Dublin 24",1.0,,1160,C3,Rent,http://www.daft.ie/for-rent/studio-apartment-redwood-avenue-kilnamanagh-kilnamanagh-dublin-24/6218876,Conerney Letting Department,False,False,11,24.0
6201771,"32 Somerton Drive, Newcastle Road, Lucan, Co. Dublin",3.0,3.0,3000,A2,Rent,http://www.daft.ie/for-rent/house-32-somerton-drive-newcastle-road-lucan-co-dublin/6201771,Conerney Letting Department,False,False,17,
6224081,"Irishtown, Lusk, Co. Dublin",4.0,2.0,4000,C1,Rent,http://www.daft.ie/for-rent/house-irishtown-lusk-co-dublin/6224081,Russell,False,False,11,
6224079,"Irishtown, Lusk, Co. Dublin",2.0,1.0,2000,B1,Rent,http://www.daft.ie/for-rent/house-irishtown-lusk-co-dublin/6224079,Russell,False,False,5,
6197947,"Block 3 Watermill Apartments, Raheny, Dublin 5",2.0,2.0,2095,C1,Rent,http://www.daft.ie/for-rent/apartment-block-3-watermill-apartments-raheny-dublin-5/6197947,Keith,False,False,17,5.0
5895331,"Cooleen Avenue, Beaumont, Beaumont, Dublin 9",1.0,,1250,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-cooleen-avenue-beaumont-beaumont-dublin-9/5895331,Helen McKenny Lettings,False,False,7,9.0
6190592,"Glenbrook Park, Rathfarnham, Dublin 14",4.0,2.0,4500,B3,Rent,http://www.daft.ie/for-rent/house-glenbrook-park-rathfarnham-dublin-14/6190592,Helen McKenny Lettings,False,False,15,14.0
6233138,"Apartment, The Courtyard, Thomas Street, Christchurch, Dublin 8",1.0,1.0,1870,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-the-courtyard-thomas-street-christchurch-dublin-8/6233138,Capital Properties,False,False,6,8.0
6202303,"2 Bedroom Top Floor Apartment, The Steelworks, Dublin 1",2.0,2.0,2450,C1,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-top-floor-apartment-the-steelworks-dublin-1/6202303,Moovingo Lettings,False,False,13,1.0
6231282,"2 Bed Apartment, Kerrymount, Castle Court, Leopardstown, Dublin 18",2.0,2.0,2600,C1,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-kerrymount-castle-court-leopardstown-dublin-18/6231282,Moovingo Lettings,False,False,7,18.0
6230744,"1 Ticknock Way, Ticknock Hill, Dublin 18, Ticknock, Co. Dublin",6.0,4.0,5500,C2,Rent,http://www.daft.ie/for-rent/house-1-ticknock-way-ticknock-hill-dublin-18-ticknock-co-dublin/6230744,Liam Holland,False,False,11,18.0
6227299,"109 Adelaide Square, Dublin 8",2.0,2.0,2600,C2,Rent,http://www.daft.ie/for-rent/apartment-109-adelaide-square-dublin-8/6227299,Liam Holland,False,False,7,8.0
6230717,"Apartment 36, Block 3, Belmont, Dublin 1",1.0,1.0,1568,D1,Rent,http://www.daft.ie/for-rent/apartment-apartment-36-block-3-belmont-dublin-1/6230717,Office,False,False,8,1.0
6230870,"17 Spencer House, Custom House Square, Mayor Street Lower, IFSC, Dublin 1",1.0,1.0,1772,B3,Rent,http://www.daft.ie/for-rent/apartment-17-spencer-house-custom-house-square-mayor-street-lower-ifsc-dublin-1/6230870,Office,False,False,6,1.0
6201024,"154 Chapelgate, Saint Alphonsus  Road Upper, Dublin 9",4.0,3.0,4284,C1,Rent,http://www.daft.ie/for-rent/apartment-154-chapelgate-saint-alphonsus-road-upper-dublin-9/6201024,Hamill Estate Agents,False,False,24,9.0
6231579,"Apartment 151, King's Court, Dublin 1",2.0,1.0,2550,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-151-kings-court-dublin-1/6231579,Lettings Team,False,False,10,1.0
6227823,"12 Poole Street, Dublin 8",2.0,1.0,2400,D2,Rent,http://www.daft.ie/for-rent/house-12-poole-street-dublin-8/6227823,Lettings Team,False,False,13,8.0
6231679,"Apartment 79, Kingscourt, Dublin 1",2.0,1.0,2400,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-79-kingscourt-dublin-1/6231679,Lettings Team,False,False,10,1.0
6225479,"Apt 45 The Malting Bonham Street, Dublin 8",1.0,1.0,1465,D1,Rent,http://www.daft.ie/for-rent/apartment-apt-45-the-malting-bonham-street-dublin-8/6225479,Lettings Team,False,False,6,8.0
6228931,"Apartment 60, The Oaks, Rockfield, Kilmacud, Co. Dublin",1.0,1.0,2000,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-60-the-oaks-rockfield-kilmacud-co-dublin/6228931,Ulker Gurun,False,False,7,
6117719,"17 Raglan Road, Dublin 4, Ballsbridge, Dublin 4",5.0,7.0,16300,SI_666,Rent,http://www.daft.ie/for-rent/property-17-raglan-road-dublin-4-ballsbridge-co-dublin/6117719,Alan McKenna,False,False,31,4.0
6228896,"Apartment 251, Fairbairn House, Kilmainham, Dublin 8",1.0,1.0,1900,D1,Rent,http://www.daft.ie/for-rent/apartment-apartment-251-fairbairn-house-kilmainham-dublin-8/6228896,Alan McKenna,False,False,8,8.0
6208958,"17a Anglesea Road, Dublin 4, Donnybrook, Dublin 4",4.0,3.0,8500,C3,Rent,http://www.daft.ie/for-rent/house-17a-anglesea-road-dublin-4-donnybrook-dublin-4/6208958,Alan McKenna,False,False,20,4.0
6221855,"The Kilmore, Santry Cross, Santry Avenue, Dublin 9, Ballymun, Dublin 9",2.0,2.0,3428,A2,Rent,http://www.daft.ie/for-rent/apartment-the-kilmore-santry-cross-santry-avenue-dublin-9-ballymun-dublin-9/6221855,Darren Flynn,False,False,15,9.0
6218116,"Ashcroft, Raheny, Dublin 5",3.0,1.0,2598,C3,Rent,http://www.daft.ie/for-rent/house-ashcroft-raheny-raheny-dublin-5/6218116,Sherry FitzGerald Lettings,False,False,20,5.0
6065900,"24 Leeson Park, Ranelagh, Dublin 6",4.0,3.0,6000,SI_666,Rent,http://www.daft.ie/for-rent/house-24-leeson-park-ranelagh-dublin-6/6065900,Suzanne Carolan,False,False,12,6.0
6204517,"Shrewsbury,Donnybrook Castle,Stillorgan Road,Dublin 4, Donnybrook, Dublin 4",2.0,2.0,2850,C1,Rent,http://www.daft.ie/for-rent/apartment-shrewsbury-donnybrook-castle-stillorgan-road-dublin-4-donnybrook-dublin-4/6204517,Klara ,False,False,10,4.0
6227546,"Apartment 75, Block 6A, Tallaght Cross West, Tallaght, Dublin 24",1.0,1.0,1815,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-75-block-6a-tallaght-cross-west-tallaght-dublin-24/6227546,Paul O'Brien,False,False,5,24.0
6228535,"Apartment 59, Rosanule, Phoenix Park Avenue, Castleknock, Dublin 15",1.0,1.0,1865,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-59-rosanule-phoenix-park-avenue-castleknock-dublin-15/6228535,Ires Tallaght Lettings,False,False,6,15.0
6204856,"Block B3, Heywood Court, Northwood, Santry, Dublin 9",1.0,1.0,1900,C1,Rent,http://www.daft.ie/for-rent/apartment-block-b3-heywood-court-northwood-santry-dublin-9/6204856,Maria Vrebac,False,False,1,9.0
6232021,"The Alders, Carrington, Santry, Dublin 9",2.0,2.0,2350,D1,Rent,http://www.daft.ie/for-rent/apartment-the-alders-carrington-santry-dublin-9/6232021,Maria Vrebac,False,False,5,9.0
6231923,"Charlestown Place, Finglas, Dublin 11",2.0,2.0,2250,B2,Rent,http://www.daft.ie/for-rent/apartment-charlestown-place-finglas-dublin-11/6231923,Maria Vrebac,False,False,1,11.0
6189977,"Kilmainham sqaure, Kilmainham, Dublin 8",1.0,1.0,2000,B2,Rent,http://www.daft.ie/for-rent/apartment-kilmainham-sqaure-kilmainham-dublin-8/6189977,Rhiannon Hoey,False,False,5,8.0
6228754," The Northumberlands, Love Lane East, Grand Canal Dock, Dublin 2",2.0,1.0,2950,E1,Rent,http://www.daft.ie/for-rent/apartment--the-northumberlands-love-lane-east-grand-canal-dock-dublin-2/6228754,Carolina Acciu,False,False,11,2.0
6217643,"Grattan Hall, Lower Mount Street, Dublin 2",2.0,1.0,2594,D1,Rent,http://www.daft.ie/for-rent/apartment-grattan-hall-lower-mount-street-dublin-2/6217643,Carolina Acciu,False,False,14,2.0
6197350,"Apartment 47, Merchamp, Seafield Road East, Dublin, Dublin 3",2.0,1.0,2650,B2,Rent,http://www.daft.ie/for-rent/apartment-apartment-47-merchamp-seafield-road-east-dublin-dublin-3/6197350,David Mc Garrity,False,False,15,3.0
6206709,"6 Blessington Street, Phibsborough, Dublin 7",3.0,2.0,3200,B3,Rent,http://www.daft.ie/for-rent/flat-6-blessington-street-phibsborough-dublin-7/6206709,Aisling O'Reilly,False,False,8,7.0
6149943,"Christchurch Square, Back Lane, Dublin 8, Christchurch, Dublin 8",1.0,1.0,2571,B2,Rent,http://www.daft.ie/for-rent/apartment-christchurch-square-back-lane-dublin-8-christchurch-dublin-8/6149943,Tom ,False,False,4,8.0
6217313,"Apartment 50, Hyde Square, South Circular Road, Dublin 8",1.0,1.0,2000,C2,Rent,http://www.daft.ie/for-rent/apartment-apartment-50-hyde-square-south-circular-road-dublin-8/6217313,Martin Wallace,False,False,10,8.0
6232521,"Beverton Green, Donabate, Co. Dublin",4.0,3.0,2724,C1,Rent,http://www.daft.ie/for-rent/house-beverton-green-donabate-co-dublin/6232521,Maureen,False,False,23,
6232828," The Maples,Dublin 14, Milltown, Dublin 6",3.0,3.0,3500,D1,Rent,http://www.daft.ie/for-rent/house--the-maples-dublin-14-milltown-dublin-6/6232828,Garrett O'Neill,False,False,20,14.0
6232847,"40 Milltown Hall, Mount St Annes, Milltown, Dublin 6",2.0,2.0,2800,B3,Rent,http://www.daft.ie/for-rent/apartment-40-milltown-hall-mount-st-annes-milltown-dublin-6/6232847,Declan Herbert,False,False,8,6.0
6206228,"Kenilworth Park, Harold’s Cross, Dublin 6w, Harold's Cross, Dublin 6W",1.0,1.0,1714,SI_666,Rent,http://www.daft.ie/for-rent/flat-kenilworth-park-harold-s-cross-dublin-6w-harolds-cross-dublin-6w/6206228,Tom,False,False,4,6.0
6227934,"1a Loreto Road, Dublin 8, The Coombe, Dublin 8",3.0,2.0,3850,C1,Rent,http://www.daft.ie/for-rent/house-1a-loreto-road-dublin-8-the-coombe-dublin-8/6227934,Private User,False,False,8,8.0
6223788,"The Grange, Stillorgan, Co. Dublin",3.0,2.0,2820,B2,Rent,http://www.daft.ie/for-rent/apartment-the-grange-stillorgan-co-dublin/6223788,Eamonn,False,False,2,
6137827,"Thornlea Bank, Newtown Upper, Rathcoole, Co. Dublin",3.0,2.0,3500,C2,Rent,http://www.daft.ie/for-rent/house-thornlea-bank-newtown-upper-rathcoole-co-dublin/6137827,Hibernian Auctioneers,False,False,20,
6217315,"Dublin 4, Donnybrook, Dublin 4",1.0,,1700,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-27-nutley-park-dublin-4-donnybrook-dublin-4/6217315,Private User,False,False,2,4.0
6223771,"Café Italiano, 47 Holmpatrick, Skerries, Skerries, Co. Dublin",1.0,1.0,1895,B1,Rent,http://www.daft.ie/for-rent/apartment-caf-italiano-47-holmpatrick-skerries-skerries-co-dublin/6223771,Kyran bracken ,False,False,5,
6232609,"off Patrick Street, Christchurch, Dublin 8",1.0,,1350,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-off-patrick-street-christchurch-dublin-8/6232609,Jen,False,False,7,8.0
6164732,"Apartment 2, 12 Mark'S Lane, Dublin 2, Dublin 2",2.0,1.0,1300,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-2-12-marks-lane-dublin-2-dublin-2/6164732,Sean D. Moore,False,False,11,2.0
6142214,"St Columbanus Ave, Milltown, Dublin 6",2.0,1.0,1920,E1,Rent,http://www.daft.ie/for-rent/house-st-columbanus-ave-milltown-dublin-6/6142214,Frank Hurding,False,False,6,6.0
6229880,"Apartment 64 Southmede, Ballinteer Road, Ballinteer, Dublin 16",3.0,2.0,3600,B1,Rent,http://www.daft.ie/for-rent/apartment-apartment-64-southmede-ballinteer-road-ballinteer-dublin-16/6229880,Rachel Gorman,False,False,12,16.0
6116064,"Maryfield Drive, Artane, Artane, Dublin 5",1.0,,1250,B3,Rent,http://www.daft.ie/for-rent/house-maryfield-drive-artane-artane-dublin-5/6116064,Paul,False,False,10,5.0
6211510,"8 Balbutcher Way, Dublin 11, Poppintree, Dublin 11",1.0,1.0,1800,SI_666,Rent,http://www.daft.ie/for-rent/apartment-8-balbutcher-way-dublin-11-poppintree-dublin-11/6211510,Private User,False,False,13,11.0
6232398,"Arnott Street,Dublin 8, Portobello, Dublin 8",3.0,2.0,3700,B1,Rent,http://www.daft.ie/for-rent/house-arnott-street-dublin-8-portobello-dublin-8/6232398,Private User,False,False,25,8.0
6232396,"Apartment 92, Block 3, Parklands, Northwood, Dubli, Cloghran, Co. Dublin",2.0,2.0,2350,B3,Rent,http://www.daft.ie/for-rent/apartment-apartment-92-block-3-parklands-northwood-dubli-cloghran-co-dublin/6232396,Sinead Murphy ,False,False,5,
6232213,"4 Saint Peter'S Road, Dublin 7, North Circular Road, Dublin 7",5.0,2.0,4900,E1,Rent,http://www.daft.ie/for-rent/house-4-saint-peters-road-dublin-7-north-circular-road-dublin-7/6232213,Thomas McElroy,False,False,8,7.0
6179110,"2 Cruise Park Drive, Dublin 15, Tyrrelstown, Dublin 15",2.0,2.0,2500,C1,Rent,http://www.daft.ie/for-rent/apartment-2-cruise-park-drive-dublin-15-tyrrelstown-dublin-15/6179110,Dan Cao,False,False,9,15.0
